188      -0.08366572       0.90258722       0.67760762 
189       1.05012070       0.43194347       0.08377748 
190       0.70703626      -0.06043571       0.01339318 
191       0.27821407       0.32843730       1.19360578 
192       0.56239886       0.59963147       0.11905843 
193       0.81701850       0.46771792       0.30768594 
194       0.81415193       0.77694854       0.85271046 
195       0.78873328       0.73571046       0.35749604 
196       0.99912439       0.56070842       0.24022735 
197       0.26373437       0.25715715       0.32722339 
198       0.33910571       0.86316530       0.82287036 
199       0.28232737       0.02468370       0.50479570 
200       0.79585984      -0.13698381       0.08242762 
201       0.00496896       0.21521017       0.43675256 
202      -0.25557318       0.33478357       0.43563510 
203       0.78101158       0.88127577       0.81563823 
204       0.91118710       0.04358380       0.47890963 
205       0.82476183       0.97383023       0.35515269 
206       0.32846321       1.18365334       0.99927913 
207       0.80511254       0.37437127       0.34971016 
208       0.88572464       0.42441365       0.19636825 
209       0.09492335       0.16373597       0.67441114 
210       0.89211843      -0.24613485       0.79318411 
211       0.38773307       1.12221414      -0.04446577 
212       0.46939978       0.34492850       0.59882065 
213       0.76279743       0.58699932      -0.18056196 
214       0.11498274       0.09957777       0.26554103 
215       0.20372206       0.10038995       0.72747555 
216       0.92353898       0.83884655       0.84306244 
217       0.98046942      -0.28105751      -0.09586335 
218       0.93766814       0.33370506       0.81538038 
219       0.65812379       0.41583768       0.28348372 
220       0.16265386       0.00332996       0.94187806 
221       0.33321086       0.55515576       1.34941178 
222       0.35274272       0.82424557       0.21389907 
223       0.64872512       0.44608752       0.08127045 
224       0.69211567       1.13462047       0.62445002 
225       0.17666345       0.92871191       0.81768263 
226       0.17073467      -0.20895367       0.56099943 
227       0.81382075       0.04042492       0.79051669 
228       0.21718702       0.59528009       0.74829868 
229       0.59716960       1.06111952       0.89348763 
230       0.06598437       0.37506567       0.33024625 
231       0.39368833       0.75499443       0.91027285 
232       0.68162078       0.32176614       0.39904810 
233       0.90185503       0.81629371       0.62234524 
234       0.41281412       0.42291223       0.34468630 
235       0.21834082       0.64728271       0.45622633 
236       0.24187539       0.40859717       0.65610659 
237       0.89236711       0.30474766       0.97737025 
238       0.80196605       0.37945605       0.00031431 
239       0.22478503       0.26058789       0.59469743 
240       0.81522845       0.82899547      -0.12354446 
241       0.47918988       0.30826529       0.67390613 
242       1.32725084       0.92249862       0.68182327 
243       0.77864949       0.46213866       0.72288322 
244       0.85254613       0.15315655       0.96504236 
245       0.41775957       1.14010344       1.04515723 
246       0.87711588       0.55098472       0.66706901 
247       0.36102158       0.55459922       0.77575877 
248       0.02428409       0.82553512       0.63134575 
249       0.53012410       0.42664014       0.74646301 
250       0.07028004       0.22175588       0.68301330 
251       0.38751579       0.68075422       0.91239942 
252       0.88369238       0.19308925      -0.03395440 
253       0.05505083       0.79130403       1.00100868 
254       0.47032583       0.48460885       0.40931337 
255       0.16686997       0.19180925       0.16487385 
256       0.29420410       0.44355428       0.48865343 
257       0.89541242       0.85863784       0.19429978 
258      -0.20164362       0.40363612       0.45604910 
259       0.65823423       0.63378138      -0.06066035 
260       0.48053089       0.69942967       0.94240025 
261       0.85027641       0.85972681       0.67509148 
262       0.75516646       0.84720565       0.57510552 
263       0.39744217       0.19110950       0.49439200 
264      -0.16698539       0.64380559       0.57931946 
265       0.23148664       0.64728465       0.59378542 
266       0.44087297       0.35456147       0.39374704 
267       0.59360976       0.64956386       0.81774752 
268       0.67887622       0.84145214       0.85527613 
269       0.93246251       0.17107645       0.87253728 
270       0.86301661       0.96418155       0.66639932 
271       0.43931839       0.67496707       0.29463858 
272       0.75285009       0.32549278       0.17270942 
273       0.40429385       0.80768210       0.05589628 
274       1.23391584       0.92484234       0.41886791 
275       0.42092578       0.30887523       0.73520045 
276       0.40283128       0.66333846       0.18109196 
277       0.67221952       1.04788100       0.94228888 
278       0.71071810       0.06538325       0.31326222 
279       0.44151478       0.32703786       0.88401195 
280       0.07399352       0.61364407       1.03214857 
281       0.79049451       1.14659339       0.32802631 
282       0.91098473       0.49124231       1.16917116 
283       0.54218878       0.84912648       1.22295346 
284       0.65078480       0.96119659       0.19401624 
285       0.27282976       1.03629515       0.14894397 
286      -0.09069369       0.35301497       0.59556288 
287       0.71406297      -0.05106377       0.37505932 
288      -0.08328905       0.37479937       0.93035138 
289       0.23476796       0.71962307      -0.02629921 
290       0.99951171       0.04392788       0.27610133 
291       0.34696473       0.13606382       0.09275407 
292       0.70217363       0.98144723       0.85957621 
